,Uniprot Accession,Description,Gene,Peptides.used.for.quantitation,Confidence.score,Molecular weight (Da),Dataset,Glucose,LB,Glycerol + AA,Acetate,Fumarate,Glucosamine,Glycerol,Pyruvate,Chemostat µ=0.5,Chemostat µ=0.35,Chemostat µ=0.20,Chemostat µ=0.12,Stationary phase 1 day,Stationary phase 3 days,Osmotic-stress glucose,42°C glucose,pH6 glucose,Xylose,Mannose,Galactose ,Succinate,Fructose,Glucose.1,LB.1,Glycerol + AA.1,Acetate.1,Fumarate.1,Glucosamine.1,Glycerol.1,Pyruvate.1,Chemostat µ=0.5.1,Chemostat µ=0.35.1,Chemostat µ=0.20.1,Chemostat µ=0.12.1,Stationary phase 1 day.1,Stationary phase 3 days.1,Osmotic-stress glucose.1,42°C glucose.1,pH6 glucose.1,Xylose.1,Mannose.1,Galactose .1,Succinate.1,Fructose.1,Glucose.2,LB.2,Glycerol + AA.2,Acetate.2,Fumarate.2,Glucosamine.2,Glycerol.2,Pyruvate.2,Chemostat µ=0.5.2,Chemostat µ=0.35.2,Chemostat µ=0.20.2,Chemostat µ=0.12.2,Stationary phase 1 day.2,Stationary phase 3 days.2,Osmotic-stress glucose.2,42°C glucose.2,pH6 glucose.2,Xylose.2,Mannose.2,Galactose .2,Succinate.2,Fructose.2,Gene.1,Bnumber,Annotated functional COG groups (letter),Annotated functional COG group (description),Annotated functional COG class
1743,P25746,High frequency lysogenization protein hflD OS=Escherichia coli (strain K12) GN=hflD PE=1 SV=1,hflD,2,137.05,22915.1599,2,165.16014897725358,273.6681217045999,218.22823809482065,103.44903257081127,144.19936712855304,202.60148432400248,164.50582587121474,143.84924841790354,170.0878887730379,149.43937629307302,130.06946272430488,114.65761088841049,56.234313875105386,57.55823390028019,54.3710907158651,140.76084351956172,65.93168693177222,143.02857747274442,158.07112442375282,122.41719709497933,137.23551515670943,150.95898031053432,0.006284560105797983,0.01041343066438057,0.008303870440793662,0.00393637125604346,0.005486974888005402,0.007709251981441597,0.006259662254143226,0.0054736524122455605,0.006472067062676573,0.005686364103583632,0.00494931350862564,0.004362872349519695,0.0021397893362586026,0.00219016622817232,0.0020688912533537904,0.005356134558605558,0.002508787089169094,0.005442424807318631,0.006014813431592156,0.004658134773374852,0.005221991194566385,0.005744187027841606,6.753631889,15.00642954,13.80731101,6.464690246,7.186193462,18.20145101,15.82463428,16.82834663,5.099587787,3.132029362,2.934862711,7.625765892,30.40088147,31.96524975,30.41899676,23.64354374,23.97847506,19.92947008,13.63458186,30.878324,29.79022735,5.155239745,hflD,b1132,R,General function prediction only,POORLY CHARACTERIZED
1744,P76341,5-hydroxyisourate hydrolase OS=Escherichia coli (strain K12) GN=hiuH PE=1 SV=1,hiuH,2,65.48,15432.0562,2,379.29735680414484,54.32805032799166,44.29699676764714,289.0491822983103,444.188365078369,77.67848995467,446.07252097577793,155.37919746648268,133.83109509644598,169.28181141701927,142.98779749102357,70.75275943878984,119.75660770589866,106.92693848198725,93.61681306678659,320.2325345882525,186.20346684214815,131.78028108738,547.2621932403796,446.4743161945419,217.10575129672566,402.0760500335325,0.009719643559550765,0.001392177601559399,0.0011351279190759645,0.007406998685123676,0.01138250110213838,0.0019905417769451924,0.011430783336129525,0.003981652887507708,0.0034294743113474353,0.004337912823732438,0.0036641184022160557,0.0018130672156378268,0.0030688100507996097,0.002740044744091323,0.002398967559007036,0.008206084320214574,0.004771536882058579,0.003376921397868137,0.014023808382775303,0.011441079496227299,0.005563420043610465,0.010303356509220285,26.44856838,5.80301036,25.63535253,18.554051,9.599263688,18.28689297,7.953033977,14.86266172,19.40855556,6.251968893,7.204966726,1.185604452,24.63919847,10.1042881,20.24452891,62.43625507,3.489772981,24.50988708,10.82284007,27.06668028,57.54547379,26.52867908,hiuH,b1970,R,General function prediction only,POORLY CHARACTERIZED
1745,P10423,Alkaline phosphatase isozyme conversion protein OS=Escherichia coli (strain K12) GN=iap PE=3 SV=1,iap,2,67.76,37878.3501,1,15.38327765,0.981076777,,1.301376587,0.146477818,2.314563577,0.141875986,0.65604024,3.440457507,3.199810501,0.117941677,0.254106695,3.8817505,0.000276312,0.493207212,1.10033476,4.979380932,,,1.238371844,2.196840342,,0.0009675795003938123,6.170790122465427e-05,,8.185416245631272e-05,9.213181818844424e-06,0.0001455817362474359,8.923735160676863e-06,4.126370869067925e-05,0.0002163983665567657,0.0002012621182789647,7.418311721576992e-06,1.598283763634877e-05,0.00024415487355150425,1.7379509945516396e-08,3.102181463763576e-05,6.920900614094717e-05,0.0003131937825002486,,,7.789128151888255e-05,0.00013817716412063404,,,,,,,,,,,,,,,,,,,,,,,,iap,b2753,R,General function prediction only,POORLY CHARACTERIZED
1746,P0A754,Glutathione-regulated potassium-efflux system ancillary protein kefF OS=Escherichia coli (strain K12) GN=kefF PE=1 SV=1,kefF,2,116.08,20139.01031,1,45.39765547,32.4331345,,21.43494677,6.13081056,25.75695992,33.15119284,10.65079668,21.28896603,13.95984476,14.30796825,5.984726607,1.511716618,0.597931619,13.57330154,9.950433069,7.596807865,,,15.3562457,31.72145737,,0.0015181625534311889,0.0010846104226865968,,0.0007168152888976674,0.00020502307702923537,0.0008613495925271403,0.0011086233209669353,0.00035617788003326664,0.0007119334840842751,0.00046683718238158184,0.0004784789299788125,0.00020013782062544685,5.055396665503707e-05,1.99956888539796e-05,0.0004539106240425832,0.00033275671880813066,0.00025404812444281363,,,0.0005135348277717726,0.0010608109211988302,,,,,,,,,,,,,,,,,,,,,,,,kefF,b0046,R,General function prediction only,POORLY CHARACTERIZED
1747,P37339,L-2-hydroxyglutarate oxidase LhgO OS=Escherichia coli (strain K12) GN=lhgO PE=1 SV=3,lhgO,2,133.96,46034.50872,2,9.829979615341909,17.800505260962748,21.90487347909021,13.080969592099725,12.339142976366416,15.975835079777925,11.827018041386873,16.169763058125724,15.960208716536476,14.430188967757214,8.064286118045409,10.61240562455947,6.303241127199006,4.399318753673859,11.258336609070383,7.88995443748905,4.907341477105596,7.855140902901402,12.173058700300961,8.602748374645987,7.519016405444497,9.57477758533654,0.0007514201833406293,0.0013607005762120523,0.0016744453894921678,0.000999931327815565,0.0009432248529891782,0.0012212197170714926,0.000904077161173517,0.0012360438980715783,0.0012200252115698218,0.0011030679273097254,0.0006164476011603819,0.0008112301441241835,0.0004818303586355229,0.0003362913285496675,0.0008606061955301356,0.0006031213941394345,0.000375125440411557,0.0006004601889725633,0.0009305290914459577,0.0006576085621602733,0.0005747662667684775,0.0007319121107220203,54.9139409,52.39966773,24.1693823,34.82614877,14.24073562,4.208442843,19.36623984,24.61137947,21.22549986,26.73437435,61.25381859,37.30639101,43.99923647,8.460477634,90.48295405,6.995127515,65.02100977,36.22771772,24.13105177,20.81059985,11.72490432,26.30694202,lhgO,b2660,R,General function prediction only,POORLY CHARACTERIZED
1748,P77791,Maltose O-acetyltransferase OS=Escherichia coli (strain K12) GN=maa PE=1 SV=3,maa,2,185.09,20065.24705,2,67.8613199342687,510.79188522661957,160.74432345144862,69.25051819841197,75.72578331340515,117.46803450570977,71.30334505511276,64.311628526928,58.291672252174294,79.54670220550074,95.69582784680735,67.7326548193988,2.0562544529161886,4.05723351857277,8.703385051467377,24.465519052564108,10.110679489165802,46.52242899616248,102.45536450483557,125.05707314849231,164.55560018837537,87.3614031798164,0.002261067565068817,0.017019046568869378,0.005355831221335614,0.0023073541851868266,0.002523103185367108,0.003913910943826489,0.0023757522096709395,0.002142795593422587,0.001942217003304352,0.002650412170574649,0.0031884839945112847,0.002256780579223714,6.851222837281261e-05,0.00013518273917513917,0.0002899876050928414,0.0008151652759761783,0.0003368771706165268,0.0015500782382855017,0.0034137046225091684,0.004166769702569616,0.005482818940108451,0.0029107897600593774,8.257239035,4.660881473,18.70385174,19.74376611,14.27317943,6.826291492,13.13016978,20.76560673,17.95971128,14.50059745,25.3452677,11.02112804,79.78374946,27.85676094,102.4549059,52.19261707,96.48615599,54.83378926,8.508638804,16.77406484,31.51951511,29.6690889,maa,b0459,R,General function prediction only,POORLY CHARACTERIZED
1749,P43671,Paraquat-inducible protein B OS=Escherichia coli (strain K12) GN=pqiB PE=2 SV=2,pqiB,2,46.18,60464.49609,1,1.059948896,1.10810809,,0.661169227,7.284812801,8.230345857,1.238075889,84.50378444,9.677975969,198.7999415,1.048060722,1.610876249,11.07746956,27.69484582,3.151111123,0.728178563,1.351775548,,,1.986472119,7.353593065,,0.00010642216527334966,0.00011125749811122575,,6.638344642367252e-05,0.0007314178587468761,0.0008263523178861658,0.00012430666929069315,0.008484442738546136,0.0009716988828152185,0.01996013233325283,0.00010522855563518617,0.00016173698472911238,0.0011122123913461012,0.0027806486427775635,0.00031638135573528294,7.311139213649055e-05,0.00013572246862525038,,,0.00019944797806470768,0.0007383236111379353,,,,,,,,,,,,,,,,,,,,,,,,pqiB,b0951,R,General function prediction only,POORLY CHARACTERIZED
1750,P0C0K3,Protein rdoA OS=Escherichia coli (strain K12) GN=rdoA PE=1 SV=1,rdoA,2,60.06,38078.10676,2,57.27052046861584,107.82345469288316,82.57998116923932,25.335936227696482,29.465002277300815,26.48071872779765,44.084856456315144,49.881774620976636,19.361828903689688,10.93906391807224,9.010482861652362,6.27913062776755,8.631082023672166,9.298626222786975,9.675281163567957,45.10304003980102,34.55521096165384,31.134845543043873,36.13423798917395,27.70422487935148,39.19836572565499,59.961496960549354,0.003621205766809915,0.006817659639485948,0.005221518882423577,0.00160198715891782,0.0018630673388781197,0.0016743715716521367,0.002787478359238561,0.00315401655927292,0.0012242453169331662,0.0006916752461736943,0.000569731377214181,0.0003970284162562311,0.0005457419234570897,0.0005879506354376232,0.000611766466557946,0.0028518579429060564,0.002184920412522634,0.0019686512590887124,0.0022847620366464793,0.0017517336681632395,0.0024785063389296735,0.0037913557761201943,6.022760752,7.692353206,8.744490016,41.35945889,22.13759598,11.98047792,8.402049731,13.24255376,20.27382246,26.52193709,5.014912936,35.24069835,44.38818114,18.48420987,68.33035452,64.09087263,11.16967869,44.56654582,14.43950895,26.02024634,14.32809457,7.913127781,rdoA,b3859,R,General function prediction only,POORLY CHARACTERIZED
1751,P27240,Lipopolysaccharide core heptose(II) kinase rfaY OS=Escherichia coli (strain K12) GN=rfaY PE=3 SV=2,rfaY,2,32.62,27425.62615,2,4.2518538714220355,17.723419823129618,18.987986702261868,2.7131837214674266,3.2400270392601827,5.680651276491796,6.621831074496533,6.205850665668534,6.142496988633627,3.9024711816310047,4.6679701194562035,4.519317742629181,7.905018654234366,7.893140634254425,23.914244320216785,13.51915772757671,5.6566600124026,6.443711746906263,4.629307821141899,6.31918628529198,3.601856653417034,7.366931701793043,0.0001936339960086072,0.0008071435912596318,0.0008647333263331508,0.00012356130332332734,0.00014755431436736048,0.00025870296577963463,0.0003015653055404504,0.0002826211105472861,0.0002797359159904927,0.0001777227327323257,0.00021258437726524637,0.00020581458822459744,0.0003600030473366306,0.0003594621095379811,0.0010890803939367284,0.0006156769758848288,0.0002576103778226231,0.0002934535598853404,0.00021082365463839567,0.00028778253649969297,0.0001640324239595914,0.0003354979890838972,10.84324661,26.87696552,0.243558895,8.850294375,29.22390239,12.61747137,12.36456482,18.27572533,11.00939243,35.91793246,6.975260739,27.62283019,78.5253222,24.17395741,110.3012653,14.68053519,43.8917967,33.96783765,33.93442805,41.5758191,52.77400794,10.36486127,rfaY,b3625,R,General function prediction only,POORLY CHARACTERIZED
1752,P75782,Ribosomal RNA large subunit methyltransferase F OS=Escherichia coli (strain K12) GN=rlmF PE=1 SV=2,rlmF,2,77.17,34186.48259,2,22.521680559808697,43.536494352927946,12.72935386191711,8.702496094646914,23.088795348664902,20.823260342608613,28.68146289319338,17.93226419602798,26.012877119002155,13.831806879108386,16.010330239302554,13.702949620117279,16.793246457105777,7.874558819826607,11.644087580756889,13.254231960882136,13.822619508427495,18.87696224601938,5.3473023638362545,18.21165977582938,13.374057493979224,11.013399105188784,0.0012785035536214213,0.0024714657769264676,0.0007226158858148652,0.0004940205129380065,0.0013106973444417134,0.0011820881783359805,0.0016281801055933343,0.0010179730343930734,0.0014766906824844918,0.000785199585838345,0.0009088693026811444,0.000777884658202614,0.0009533136399494537,0.0004470204347146082,0.0006610078369215265,0.0007524119977418936,0.0007846780401200862,0.0010716013509303672,0.0003035539491068489,0.0010338336732425414,0.0007592142152528105,0.0006252051154016743,58.50613233,32.08754945,74.38294616,24.81251694,13.23756695,21.05158963,14.05558664,37.10475274,25.90975327,58.73474274,67.54413032,23.4295068,34.90170942,22.4837149,50.74281809,62.53268339,23.52225026,24.42501615,53.86024279,36.71267053,53.05174101,37.39919541,rlmF,b0807,R,General function prediction only,POORLY CHARACTERIZED
1753,P0AFR0,NTE family protein rssA OS=Escherichia coli (strain K12) GN=rssA PE=1 SV=2,rssA,2,49.82,33028.14004,1,83.46763792,11.45283448,,46.20526733,0.0,13.87940014,2.616637407,30.67897346,9.252081482,5.603023425,0.624780907,4.985798272,0.545558688,0.159084446,3.570328835,3.269720219,15.3554373,,,5.023663421,8.46447343,,0.004577717278331461,0.0006281217438453937,,0.002534091725576235,0.0,0.0007612048383907843,0.00014350743075577298,0.0016825642894545488,0.0005074231680220278,0.0003072934347094127,3.426561987876968e-05,0.00027344220424549355,2.9920739278558494e-05,8.724861938299694e-06,0.00019581189074704006,0.00017932524646464834,0.0008421569412556991,,,0.0002755188887083992,0.0004642274208074123,,,,,,,,,,,,,,,,,,,,,,,,rssA,b1234,R,General function prediction only,POORLY CHARACTERIZED
1754,P33667,tRNA 2-selenouridine synthase OS=Escherichia coli (strain K12) GN=selU PE=1 SV=2,selU,2,112.71,41066.7926,1,11.17874947,10.2385223,,0.721860789,5.88512138,1.480937319,27.99240178,12.61693686,0.469035374,4.933603391,0.326247256,0.084229761,1.321487782,0.703898278,3.266811737,2.637068957,2.465823252,,,0.571865733,7.124988078,,0.0007623084507342572,0.0006981918767628614,,4.92255937200459e-05,0.00040132197019089773,0.00010098902710997372,0.0019088758085606032,0.0008603822472781961,3.198476092992742e-05,0.0003364354454515285,2.2247662043513224e-05,5.743849863166024e-06,9.011574205720793e-05,4.800068265387931e-05,0.00022277252037503239,0.00017982869698305115,0.00016815100007931637,,,3.8997034697051885e-05,0.00048587175495938843,,,,,,,,,,,,,,,,,,,,,,,,selU,b0503,R,General function prediction only,POORLY CHARACTERIZED
1755,P77368,UPF0098 protein ybcL OS=Escherichia coli (strain K12) GN=ybcL PE=1 SV=1,ybcL,2,142.76,19445.74199,1,9.740211342,6.187606974,,32.29272275,39.88616377,19.62160576,16.1027938,17.45500742,26.81035432,39.51348759,49.4324041,65.5221187,143.6211575,75.81163484,3.185431492,8.421902284,2.285800366,,,44.18431939,40.00879772,,0.0003145137418838849,0.00019979930151084007,,0.0010427397015428496,0.001287933718912538,0.0006335863188858505,0.0005199630434079161,0.0005636263429524234,0.0008657127204269217,0.0012758999163832874,0.0015961840906641893,0.002115724803591953,0.004637561349848971,0.0024479757281084973,0.0001028583408394473,0.00027194522871383465,7.38090377166904e-05,,,0.0014267221866140888,0.001291893598338376,,,,,,,,,,,,,,,,,,,,,,,,ybcL,b0545,R,General function prediction only,POORLY CHARACTERIZED
1756,P0A8Z3,Acyl-CoA thioester hydrolase YbgC OS=Escherichia coli (strain K12) GN=ybgC PE=1 SV=1,ybgC,2,228.65,15533.91918,1,193.2465441,241.7934952,,60.72725458,134.5878311,154.6835526,98.9831953,60.8364456,89.96063133,93.50229696,59.27504261,45.29645345,29.17731376,41.31959811,112.8322977,169.602723,164.4233722,,,62.75116349,101.7671812,,0.00498470548283862,0.006236951697384344,,0.001566431525450823,0.003471631033465545,0.003989990901732126,0.002553225873294134,0.0015692480574545674,0.0023204929967504382,0.0024118486283166434,0.0015289723874216481,0.001168401126741595,0.0007526153523279214,0.0010658199773084856,0.0029104570827172137,0.004374824021716928,0.004241225056464826,,,0.001618637322389796,0.0026250375056547843,,,,,,,,,,,,,,,,,,,,,,,,ybgC,b0736,R,General function prediction only,POORLY CHARACTERIZED
1757,P75785,Putative phosphoethanolamine transferase ybiP OS=Escherichia coli (strain K12) GN=ybiP PE=1 SV=1,ybiP,2,71.59,59650.54813,1,0.328645447,0.04465321,,0.023425965,0.124351265,0.2113303,0.081940806,0.150201868,0.264285378,2.199249401,0.121180228,0.549808343,3.081551572,0.130555655,0.072007419,0.722066253,0.618898889,,,0.104769756,0.046137998,,3.2552832606563524e-05,4.422968532637936e-06,,2.3203775504981082e-06,1.2317182394921241e-05,2.093258842741507e-05,8.11636176832505e-06,1.4877724036131712e-05,2.617786964319748e-05,0.00021783900633450158,1.2003086345234543e-05,5.445935465940309e-05,0.000305232381606092,1.2931736684169728e-05,7.13244464067589e-06,7.152176328418008e-05,6.130287858211265e-05,,,1.0377604072812561e-05,4.570039047873871e-06,,,,,,,,,,,,,,,,,,,,,,,,ybiP,b0815,R,General function prediction only,POORLY CHARACTERIZED
1758,P37757,Uncharacterized isomerase yddE OS=Escherichia coli (strain K12) GN=yddE PE=1 SV=2,yddE,2,89.93,32280.54451,2,126.98033335420233,98.1177518679935,78.59388168425114,62.89343835399596,92.13570101568926,104.58448287044948,117.695033563481,89.16084566994088,69.22155559631834,72.42503647407057,66.86842295844481,65.93714879662492,52.03533930403354,55.38733887347476,153.42451840887858,70.14082784432776,105.79706915939892,146.24748520037184,95.96923649865215,85.18883992191255,85.1641034680543,74.62212352359073,0.006806503009520494,0.005259387463679084,0.004212853109477597,0.003371265188298531,0.004938732713027762,0.005606022433577904,0.006308784825134004,0.0047792720994913095,0.0037104700707925676,0.003882185655870926,0.0035843355430400696,0.00353441662868792,0.0027892405400005435,0.0029689171446734197,0.008223985704709953,0.0037597456488081904,0.005671020469155706,0.007839276538788449,0.005144220997021364,0.004566361419832168,0.004565035476332229,0.003999955701197734,17.69813734,19.66018334,9.205966448,5.686669556,12.82877177,7.388142224,17.40636379,24.46774865,4.623559611,7.360259159,7.905883888,15.23572897,26.60186761,15.83858676,19.16566541,86.36389431,9.212803488,15.94592047,12.65728156,23.27190496,32.6376724,32.54380265,yddE,b1464,R,General function prediction only,POORLY CHARACTERIZED
1759,P76121,Uncharacterized protein yddH OS=Escherichia coli (strain K12) GN=yddH PE=3 SV=2,yddH,2,127.2,20935.58134,2,9.727186386871516,3.105660964472109,5.325080873428799,23.12153161350265,1.6299705272274714,5.0564142618591035,1.4620737914791329,1.1397515886215888,10.867834681357177,8.686704738450874,23.922377011234527,30.63587534324192,0.006077672816607235,0.5697089033723256,2.1314493412095534,3.8841760759279964,1.3992359874924911,0.010593815016983737,2.05642463541932,0.7586691627783119,0.265134015957857,0.03220925326117977,0.0003381574724873645,0.0001079656974154402,0.00018512196819625673,0.0008038006448618519,5.6664557642285794e-05,0.00017578199888788895,5.082776850908225e-05,3.96225075929375e-05,0.0003778111533072249,0.00030198600106636994,0.0008316413631106208,0.0010650304992089897,2.1128519558779284e-07,1.9805451973033985e-05,7.40980478107293e-05,0.00013503012199955804,4.8643264981787e-05,3.6828508960997516e-07,7.148987686847463e-05,2.6374496831424558e-05,9.21716158618497e-06,1.1197276622771702e-06,77.49210796,63.51124726,67.55544951,83.47401032,55.93029116,73.72844864,97.32380962,31.22957651,85.53423005,83.18933959,61.16078315,26.59987984,156.929443,140.1738486,91.23636454,107.4568722,99.15839128,171.0558148,62.78032417,90.77803495,131.8884506,166.9531475,yddH,b1462,R,General function prediction only,POORLY CHARACTERIZED
1760,P76234,Uncharacterized protein yeaE OS=Escherichia coli (strain K12) GN=yeaE PE=4 SV=1,yeaE,2,82.78,30948.75855,1,29.70778451,43.47071947,,35.65575254,27.31832159,36.71063882,26.80023688,23.97166524,34.37430306,32.28887104,25.06933334,28.51445912,4.411984604,4.02257115,38.70960028,28.26743767,30.98612345,,,23.06369965,35.26337202,,0.0015267229148564205,0.0022340186127916732,,0.001832396974299583,0.0014039252086546754,0.0018866089959231253,0.0013773001401199453,0.0012319360474981156,0.00176654156577229,0.001659368415541663,0.0012883466842661586,0.0014653963215798434,0.000226737809837457,0.0002067253298299,0.001989338308028831,0.0014527015577529038,0.0015924184685586604,,,0.0011852744773063863,0.0018122320127883797,,,,,,,,,,,,,,,,,,,,,,,,yeaE,b1781,R,General function prediction only,POORLY CHARACTERIZED
1761,P76539,Acetyltransferase YpeA OS=Escherichia coli (strain K12) GN=ypeA PE=3 SV=2,ypeA,2,113.78,16283.10396,2,81.72918495602586,178.72610012118795,58.729606752657084,59.1383767526667,102.60639341428195,84.81729489121645,64.68523156897386,69.22250907576601,63.59067386935972,66.14995370785975,66.63582675215517,56.629940408423955,39.29494555110156,44.29953228945969,103.30309907104508,69.8562300800895,104.57935500404645,118.86593822935407,65.0943377172012,41.6894134315146,56.66422140523997,71.37525462055264,0.0022098413197924206,0.004832500424244574,0.0015879653243454097,0.001599017885762715,0.0027743314455387753,0.0022933394354106964,0.001748996977987364,0.001871678530718727,0.0017194016891954138,0.001788600988553067,0.0018017383070034474,0.0015311933224251611,0.0010624796317807304,0.0011977965637782714,0.0027931693790000803,0.0018888134484513325,0.0028276775304871423,0.003213966491363539,0.0017600586283760265,0.0011272226493930992,0.0015321202319898222,0.001929885718988476,21.82278095,22.25200389,57.88523714,22.87366808,27.16142503,8.291085441,23.20276004,36.32080529,20.87390921,16.84463768,6.804793137,13.17661189,27.71500513,12.75493771,58.8606293,6.56596018,16.81800033,32.08214579,4.737384795,31.764149,7.562401106,34.84977066,ypeA,b2434,R,General function prediction only,POORLY CHARACTERIZED
1762,P0ADW8,Uncharacterized protein yheV OS=Escherichia coli (strain K12) GN=yheV PE=4 SV=1,yheV,2,172.29,7575.64462,1,454.3949654,322.2728214,,219.9338424,547.1224423,442.0767341,287.2796368,30.9656133,303.4015977,108.7618959,59.44816153,213.5907285,124.2525927,16.41286076,624.8036048,427.8893401,652.9976693,,,229.4642538,311.5127011,,0.005716100163910153,0.004054058401828251,,0.0027666765002234547,0.0068825733563243245,0.005561141924240773,0.0036138586561032557,0.00038953456956525604,0.003816666236204677,0.0013681795317294003,0.0007478332106225186,0.002686882758733442,0.001563046071325885,0.00020646697966357028,0.007859770155386794,0.00538267039320726,0.008214439790795001,,,0.0028865651220476773,0.003918700552173426,,,,,,,,,,,,,,,,,,,,,,,,yheV,b4551,R,General function prediction only,POORLY CHARACTERIZED
1763,P39353,Uncharacterized oxidoreductase yjhC OS=Escherichia coli (strain K12) GN=yjhC PE=3 SV=2,yjhC,2,97.51,41339.58738,1,9.567897385,153.9871489,,18.98257994,27.54421167,22.67419606,18.27846705,25.12214248,24.69976171,6.010205024,17.63979927,24.85699543,0.125405578,0.091643033,11.35381556,7.890249619,14.4861654,,,13.04824452,23.05868557,,0.0006567942962364292,0.010570544083153305,,0.0013030710647033198,0.0018907896261039269,0.0015564843606393375,0.0012547367952761034,0.0017245251726853573,0.0016955305807271628,0.00041257428044361605,0.0012108950463301325,0.0017063239877126866,8.608544284323198e-06,6.290893280123411e-06,0.0007793897656155119,0.0005416311167556338,0.000994411878201546,,,0.0008957049006472224,0.001582877883371578,,,,,,,,,,,,,,,,,,,,,,,,yjhC,b4280,R,General function prediction only,POORLY CHARACTERIZED
1764,P75713,Uncharacterized protein ylbA OS=Escherichia coli (strain K12) GN=ylbA PE=1 SV=1,ylbA,2,93.91,28694.14792,2,25.193774078635823,43.59382931098295,26.876547471081484,50.967370494006566,49.04791707519739,22.72484915984392,25.7865257218092,43.689058534705005,64.80920226328601,73.38860069239033,81.3664399853313,109.96661427140567,8.705506479095233,10.795126165430526,8.265249418487892,8.582846126526485,20.301536245744305,12.757059167322536,12.832179550817623,28.314673141709385,42.86114732675581,29.45394880793013,0.001200420185281667,0.002077136696363561,0.0012806001194686479,0.0024284674515525225,0.0023370103073606825,0.0010827821013958574,0.0012286633153146377,0.0020816741301766866,0.00308799604005433,0.0034967828704722476,0.003876906915892684,0.005239633532731362,0.00041479556290329757,0.0005143607032117502,0.0003938184174936313,0.0004089511045582435,0.000967317315204664,0.0006078418930601014,0.0006114211910403142,0.0013491232029338367,0.0020422262363223908,0.001403406832772818,20.49683174,65.93500082,31.88417178,24.94563649,38.08883095,64.28348697,23.70136308,71.00820881,23.01103386,25.30332362,31.77325601,4.058392101,78.86896273,26.96582074,95.19278862,65.17476776,65.31827624,70.44280381,42.36452521,58.43764142,9.510894067,55.27330879,ylbA,b0515,R,General function prediction only,POORLY CHARACTERIZED
1765,P0AA57,Protein YobA OS=Escherichia coli (strain K12) GN=yobA PE=1 SV=1,yobA,2,41.7,13383.99032,2,179.8070036192539,106.37338795068446,25.3952399668492,119.54682836091042,58.06494275340664,30.177382106274074,78.33686667074117,112.55198814321145,44.508683677814545,34.29475400538437,21.631459116188825,21.273435622287334,11.474553095642948,40.84515441849149,164.8084254361593,134.74193505061936,179.44924436157314,96.81778215944115,86.70301190567768,38.37040020204785,42.2666010314063,149.95680352482182,0.003996123888861608,0.002364097216307517,0.0005643969536903641,0.002656870572529342,0.0012904653332281185,0.0006706777550975968,0.0017409990599943155,0.0025014136240786218,0.0009891840168991827,0.0007621843587013303,0.00048074874051167994,0.0004727918411253634,0.00025501640545996866,0.000907763846961171,0.0036627877263651835,0.002994574486249667,0.00398817286199779,0.0021517284886922662,0.0019269326007245145,0.000852763628703085,0.0009393548120085529,0.0033327175960942345,34.06913694,13.69670677,58.08282878,7.53833176,43.98421254,42.44296239,21.32458611,9.928751516,23.33673193,58.36187693,12.22892229,47.23101798,18.74918797,2.044489778,41.08175147,48.79948062,7.789046441,34.05672174,22.82690535,28.42045202,39.39316557,3.742724593,yobA,b1841,R,General function prediction only,POORLY CHARACTERIZED
1766,P77279,Uncharacterized ABC transporter ATP-binding protein YbbL OS=Escherichia coli (strain K12) GN=ybbL PE=1 SV=1,fetA,2,121.29,25348.13345,2,70.0186939820967,162.32583251761125,98.26578179874323,50.793644441339296,48.35848201337098,43.958003182977244,36.711483599474526,38.91843899743457,47.73731236117486,33.59028493268194,28.451218199187203,26.674219090259683,14.112534389956283,16.4989498652893,59.194165864168795,33.98190737288541,49.94680718686484,45.405649976100925,36.41647477512624,24.456538743403026,33.59648138973939,32.17007093970232,0.0029471803773233117,0.0068325111641028115,0.004136138042701007,0.0021379723567613133,0.002035473116699248,0.0018502510835222343,0.001545235392629041,0.0016381290939048562,0.0020093272561322218,0.001413859970704564,0.0011975497859047254,0.0011227535192721134,0.0005940154273516498,0.0006944628430495274,0.0024915615268617667,0.0014303438824350837,0.002102327845313961,0.0019111844711555432,0.0015328180770693021,0.0010294083905683033,0.0014141207878608127,0.0013540812662805749,4.659431165,4.159379968,6.762743673,9.350869674,4.177674444,6.785907464,9.218496338,6.596242938,14.02675503,12.16682951,11.00912214,16.1588283,6.347282366,38.35178284,36.14336376,35.21539014,5.682792524,19.1807277,18.62903953,17.41562003,19.65546874,15.91909008,ybbL,b0490,R,General function prediction only,POORLY CHARACTERIZED
